Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Hour
2024-05-01,06:16:07,"""CNR8122350""",No Driver Found,"""CID4064078""",Bike,Old Gurgaon,Badarpur,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-20,17:28:07,"""CNR5427687""",Completed,"""CID8082224""",Auto,Karkarduma,Kherki Daula Toll,3.2,31.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,149.0,48.63,4.1,4.1,Cash,-1
2024-11-10,17:51:04,"""CNR4027885""",Cancelled by Driver,"""CID8163883""",Bike,Kalkaji,IMT Manesar,4.4,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-15,07:40:27,"""CNR4784068""",Incomplete,"""CID7954476""",Auto,Satguru Ram Singh Marg,Pragati Maidan,3.0,14.1,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,389.0,5.51,0.0,0.0,Cash,-1
2024-07-01,00:10:53,"""CNR9573931""",Completed,"""CID9654485""",Go Mini,Model Town,Ardee City,3.1,35.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,53.0,39.99,4.3,5.0,Uber Wallet,-1
2024-02-28,15:01:50,"""CNR3770057""",Completed,"""CID8947127""",Go Sedan,Kalkaji,Basai Dhankot,14.3,33.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,498.0,24.21,4.2,4.4,Credit Card,-1
2024-01-26,09:44:51,"""CNR1738537""",Completed,"""CID5336943""",Auto,Uttam Nagar,Sushant Lok,7.1,39.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1548.0,24.51,4.1,4.7,Cash,-1
2024-02-09,05:41:07,"""CNR4495501""",Cancelled by Driver,"""CID2670796""",Bike,Gurgaon Sector 29,Akshardham,10.0,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-16,22:24:14,"""CNR8600164""",Cancelled by Driver,"""CID1190178""",Premier Sedan,Qutub Minar,Connaught Place,3.5,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-29,16:25:50,"""CNR9653687""",Cancelled by Driver,"""CID5883644""",Auto,Rithala,Mehrauli,11.4,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-26,22:11:16,"""CNR6412353""",Completed,"""CID2666679""",Bike,Jahangirpuri,Saket A Block,11.0,17.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,422.0,16.96,3.4,4.5,Cash,-1
2024-11-10,10:26:58,"""CNR4352839""",Completed,"""CID2584040""",Go Sedan,Peeragarhi,Yamuna Bank,9.3,24.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,253.0,28.9,4.6,4.0,Cash,-1
2024-07-06,09:01:39,"""CNR6602331""",Completed,"""CID3527523""",Premier Sedan,Subhash Chowk,Central Secretariat,10.4,33.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,637.0,22.37,4.3,4.4,Credit Card,-1
2024-04-16,18:00:45,"""CNR5319380""",Cancelled by Customer,"""CID8813617""",Bike,Vasant Kunj,Old Gurgaon,8.1,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-19,21:44:29,"""CNR7636623""",Completed,"""CID9002287""",Go Sedan,Preet Vihar,Noida Sector 18,9.0,27.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1247.0,39.63,4.1,4.8,UPI,-1
2024-05-14,14:59:59,"""CNR4163449""",Completed,"""CID5391656""",Go Sedan,New Delhi Railway Station,Basai Dhankot,5.2,44.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,630.0,38.42,4.1,4.3,UPI,-1
2024-08-08,10:46:17,"""CNR6510837""",Incomplete,"""CID7523565""",eBike,Welcome,Shahdara,4.1,18.7,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,388.0,19.43,0.0,0.0,UPI,-1
2024-11-04,10:38:08,"""CNR3800929""",Completed,"""CID1790785""",Auto,Rohini,Karkarduma,8.4,24.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,493.0,3.19,4.3,4.8,UPI,-1
2024-09-18,16:31:06,"""CNR9527468""",Completed,"""CID4694591""",Auto,Vatika Chowk,Indraprastha,4.1,25.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,871.0,28.99,4.2,4.5,Debit Card,-1
2024-11-06,20:59:42,"""CNR9693255""",Cancelled by Driver,"""CID6807142""",Bike,Greater Kailash,Chandni Chowk,4.0,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-02,18:04:06,"""CNR1004861""",Incomplete,"""CID6664299""",Go Mini,Barakhamba Road,Bhikaji Cama Place,9.3,21.9,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,463.0,4.14,0.0,0.0,UPI,-1
2024-09-07,04:07:03,"""CNR2742692""",Completed,"""CID6825812""",Bike,Gwal Pahari,Golf Course Road,5.8,31.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1368.0,42.88,4.3,3.8,Cash,-1
2024-01-14,00:49:28,"""CNR3409491""",Cancelled by Driver,"""CID8133629""",eBike,Khandsa,Sohna Road,8.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-20,11:32:20,"""CNR3083880""",Completed,"""CID8521755""",Auto,Nawada,Vidhan Sabha,11.0,33.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,883.0,3.32,4.7,4.4,UPI,-1
2024-12-21,21:43:18,"""CNR3852879""",Completed,"""CID3865550""",Bike,Botanical Garden,Ashok Vihar,6.0,35.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,910.0,18.67,4.3,4.3,Debit Card,-1
2024-01-06,09:58:02,"""CNR7471294""",Cancelled by Customer,"""CID1985953""",Auto,Kanhaiya Nagar,Noida Extension,17.9,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-17,12:51:10,"""CNR1663080""",Cancelled by Customer,"""CID1276951""",Premier Sedan,Kanhaiya Nagar,Ashram,18.9,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-31,17:17:25,"""CNR3190345""",Completed,"""CID7581625""",Go Sedan,India Gate,Meerut,2.6,23.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,885.0,21.28,4.4,4.3,Uber Wallet,-1
2024-04-19,12:58:30,"""CNR6630001""",No Driver Found,"""CID3538950""",Go Mini,Shastri Park,Mehrauli,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-09,21:18:49,"""CNR8966259""",Completed,"""CID9295054""",Premier Sedan,Nawada,Pataudi Chowk,9.1,29.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,396.0,28.5,4.2,4.8,Cash,-1
2024-07-17,14:51:52,"""CNR7255088""",Cancelled by Driver,"""CID4127188""",Premier Sedan,Karkarduma,Pataudi Chowk,7.3,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-08,15:17:43,"""CNR2222227""",Cancelled by Driver,"""CID3838696""",Go Mini,Moti Nagar,Mayur Vihar,5.4,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-13,10:43:32,"""CNR3774587""",Completed,"""CID6246383""",Premier Sedan,Rajouri Garden,Paschim Vihar,13.1,25.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,709.0,19.69,3.7,4.6,Cash,-1
2024-01-20,17:46:58,"""CNR3468753""",Incomplete,"""CID2391139""",Go Sedan,Keshav Puram,Sarojini Nagar,6.1,22.9,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,100.0,6.03,0.0,0.0,Debit Card,-1
2024-10-23,15:11:10,"""CNR3088093""",Cancelled by Driver,"""CID1317838""",Go Sedan,Anand Vihar,Rajouri Garden,5.3,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-08,19:42:25,"""CNR1298713""",Completed,"""CID4060497""",Go Mini,Moti Nagar,Gwal Pahari,4.8,40.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,887.0,33.78,4.2,4.9,UPI,-1
2024-12-03,17:00:26,"""CNR1188581""",Completed,"""CID8383643""",Auto,Greater Kailash,Kherki Daula Toll,11.9,40.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,138.0,47.27,3.8,4.3,Uber Wallet,-1
2024-10-23,16:28:45,"""CNR4723274""",Completed,"""CID8499120""",Auto,Faridabad Sector 15,Manesar,13.3,27.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,447.0,49.95,4.4,4.3,UPI,-1
2024-08-21,14:50:58,"""CNR5858889""",Completed,"""CID2491828""",Auto,DLF Phase 3,Seelampur,7.3,31.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,287.0,45.33,4.0,4.9,UPI,-1
2024-03-19,16:01:22,"""CNR4808536""",Completed,"""CID5963976""",Go Sedan,Maidan Garhi,Dwarka Mor,6.5,40.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,387.0,22.91,4.8,4.1,UPI,-1
2024-02-21,09:43:54,"""CNR2650703""",Cancelled by Customer,"""CID4559387""",Go Sedan,Samaypur Badli,Saidulajab,16.9,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-19,18:57:36,"""CNR3551347""",Completed,"""CID3326800""",Bike,Jama Masjid,Indraprastha,14.5,31.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,432.0,47.65,4.4,4.7,Cash,-1
2024-07-22,16:41:50,"""CNR5836055""",Completed,"""CID4615905""",Go Mini,Anand Vihar,Jor Bagh,4.6,17.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,170.0,27.96,3.6,4.3,Credit Card,-1
2024-10-30,06:46:43,"""CNR8519920""",Cancelled by Driver,"""CID2505433""",Go Sedan,Moolchand,Shivaji Park,9.8,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-25,10:25:53,"""CNR2201391""",Completed,"""CID4170318""",Bike,Rajouri Garden,Vaishali,7.4,21.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,166.0,37.1,3.8,4.3,Debit Card,-1
2024-10-14,21:03:16,"""CNR8556748""",Completed,"""CID3382033""",eBike,Punjabi Bagh,Gwal Pahari,3.5,32.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,297.0,48.0,4.4,4.7,Cash,-1
2024-10-24,11:36:41,"""CNR2025889""",Completed,"""CID7977240""",Auto,Jhilmil,Paharganj,6.0,35.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,944.0,13.6,4.3,4.5,UPI,-1
2024-03-06,15:32:17,"""CNR5643324""",Completed,"""CID2972564""",Go Mini,Noida Sector 18,Meerut,2.5,21.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,852.0,28.72,4.7,4.8,Cash,-1
2024-11-09,18:05:26,"""CNR4038121""",No Driver Found,"""CID7972194""",Premier Sedan,Kanhaiya Nagar,Rohini East,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-06,06:14:06,"""CNR3564641""",Cancelled by Driver,"""CID8574533""",Bike,Punjabi Bagh,Paschim Vihar,7.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-18,08:52:46,"""CNR2849629""",Completed,"""CID7696364""",Go Mini,Botanical Garden,Rajiv Chowk,5.6,15.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,685.0,33.76,3.7,4.8,UPI,-1
2024-12-09,07:28:12,"""CNR2032475""",Completed,"""CID4897258""",Auto,Ghitorni,Kherki Daula Toll,7.1,32.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,469.0,14.01,4.1,4.8,UPI,-1
2024-02-07,17:57:57,"""CNR2191794""",Completed,"""CID7740901""",eBike,Nawada,Chhatarpur,2.6,38.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,624.0,48.19,5.0,3.8,UPI,-1
2024-06-19,15:56:58,"""CNR9059648""",Completed,"""CID8901596""",Auto,Dilshad Garden,Saket,12.3,26.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,398.0,33.62,4.2,3.7,Cash,-1
2024-12-18,12:36:47,"""CNR9612179""",Completed,"""CID4993246""",Go Sedan,Lok Kalyan Marg,Madipur,8.9,40.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,227.0,35.78,4.6,4.9,UPI,-1
2024-06-15,07:47:27,"""CNR8117562""",Completed,"""CID3574204""",Bike,Laxmi Nagar,Lajpat Nagar,11.6,43.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,919.0,8.94,4.2,4.6,UPI,-1
2024-09-29,22:41:48,"""CNR9912611""",No Driver Found,"""CID3238001""",Auto,Patel Chowk,Udyog Vihar,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-10,20:12:40,"""CNR8834326""",Cancelled by Driver,"""CID5658394""",Bike,Kalkaji,Paschim Vihar,9.3,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-27,16:50:54,"""CNR5783149""",Completed,"""CID2455069""",Go Mini,Subhash Chowk,Ramesh Nagar,13.7,27.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,486.0,8.6,4.6,3.9,UPI,-1
2024-04-15,19:08:17,"""CNR4801197""",Completed,"""CID1871627""",Go Mini,INA Market,Greater Noida,4.8,22.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,250.0,31.06,4.3,3.4,UPI,-1
2024-12-27,19:05:50,"""CNR8765479""",No Driver Found,"""CID2149174""",Go Mini,Rajiv Nagar,Patel Chowk,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-24,22:03:21,"""CNR5369872""",Completed,"""CID7981105""",eBike,Adarsh Nagar,Sarai Kale Khan,10.3,31.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,382.0,27.07,4.2,4.3,UPI,-1
2024-12-16,21:20:33,"""CNR1778726""",Completed,"""CID1622673""",Auto,Vaishali,New Colony,8.8,35.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,193.0,27.88,3.9,4.9,Credit Card,-1
2024-04-11,09:35:18,"""CNR5818044""",Cancelled by Driver,"""CID9441982""",Auto,ITO,Hauz Khas,3.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-01,19:11:19,"""CNR5574499""",No Driver Found,"""CID7714940""",Premier Sedan,Dwarka Sector 21,Jasola,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-11,05:55:32,"""CNR7152709""",Completed,"""CID6032195""",Go Sedan,Gurgaon Railway Station,Pulbangash,7.5,38.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1190.0,12.68,4.2,4.6,UPI,-1
2024-07-17,14:40:47,"""CNR4463570""",Cancelled by Driver,"""CID2536295""",Go Mini,Vatika Chowk,Kaushambi,8.2,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-15,21:32:49,"""CNR8279505""",Completed,"""CID9033704""",Premier Sedan,Noida Extension,Samaypur Badli,6.3,39.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,669.0,10.13,3.0,4.8,Cash,-1
2024-06-25,18:17:09,"""CNR3422356""",Completed,"""CID9261507""",Bike,Jor Bagh,Moti Nagar,2.5,44.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,66.0,25.52,4.3,4.6,Uber Wallet,-1
2024-04-24,20:24:25,"""CNR9502493""",Completed,"""CID8783015""",eBike,Pragati Maidan,Raj Nagar Extension,6.5,32.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,231.0,3.92,4.7,4.8,Uber Wallet,-1
2024-06-04,14:15:36,"""CNR2268460""",Cancelled by Customer,"""CID1762921""",Go Mini,Hero Honda Chowk,Vinobapuri,6.4,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-25,20:25:13,"""CNR9532815""",Cancelled by Driver,"""CID4483946""",Go Mini,Udyog Vihar Phase 4,Saidulajab,11.1,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-19,17:03:58,"""CNR6856072""",Completed,"""CID3724856""",Go Mini,Mandi House,Paharganj,7.8,33.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,298.0,15.19,4.3,4.5,UPI,-1
2024-12-09,09:33:07,"""CNR3221885""",Completed,"""CID6911801""",Auto,Sultanpur,Nawada,14.0,22.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,407.0,49.58,4.2,4.1,UPI,-1
2024-04-07,10:10:52,"""CNR5407485""",Completed,"""CID8018539""",Go Mini,Anand Vihar ISBT,Gurgaon Railway Station,4.8,18.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,3232.0,16.76,4.0,4.7,UPI,-1
2024-02-02,20:00:29,"""CNR7676807""",Completed,"""CID3878034""",Go Sedan,Shahdara,Vatika Chowk,4.1,19.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,488.0,32.77,4.3,4.6,UPI,-1
2024-09-02,18:54:47,"""CNR4984402""",Completed,"""CID6871541""",Go Sedan,Laxmi Nagar,Barakhamba Road,14.2,20.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,438.0,43.89,4.2,4.5,Uber Wallet,-1
2024-11-01,19:17:31,"""CNR6399446""",Completed,"""CID9280941""",Go Sedan,Udyog Vihar Phase 4,Rajiv Nagar,14.7,15.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,193.0,49.55,3.1,3.3,UPI,-1
2024-03-22,14:50:29,"""CNR4332489""",Cancelled by Driver,"""CID5233759""",Premier Sedan,Mundka,Laxmi Nagar,8.2,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-04,09:19:50,"""CNR1106442""",Completed,"""CID6043616""",Auto,Kirti Nagar,Paharganj,6.5,29.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,945.0,26.86,4.3,4.8,Cash,-1
2024-01-27,22:04:08,"""CNR2417216""",Cancelled by Driver,"""CID4302426""",Premier Sedan,Khandsa,Sikanderpur,9.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-15,15:02:54,"""CNR3992272""",No Driver Found,"""CID8026841""",Premier Sedan,Manesar,AIIMS,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-25,20:22:59,"""CNR7369900""",Cancelled by Driver,"""CID2347608""",Auto,Gurgaon Sector 56,Sultanpur,10.7,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-29,15:11:31,"""CNR6510279""",Incomplete,"""CID1669119""",Auto,Anand Vihar ISBT,Punjabi Bagh,7.9,13.0,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,397.0,13.57,0.0,0.0,Credit Card,-1
2024-08-27,09:34:36,"""CNR7482178""",Completed,"""CID7582801""",Auto,Chhatarpur,Indirapuram,3.6,40.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,140.0,40.46,3.4,3.7,Uber Wallet,-1
2024-04-02,16:07:42,"""CNR4005945""",Incomplete,"""CID9855151""",Bike,Peeragarhi,Mansarovar Park,6.3,21.9,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,456.0,18.72,0.0,0.0,Uber Wallet,-1
2024-07-25,19:21:52,"""CNR3283485""",Cancelled by Driver,"""CID8169088""",Go Mini,Meerut,Qutub Minar,4.1,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-30,06:43:05,"""CNR7891135""",Cancelled by Driver,"""CID6166508""",Auto,Ashok Park Main,Rithala,7.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-14,10:05:34,"""CNR4365404""",Completed,"""CID7290127""",Go Sedan,Delhi Gate,ITO,8.8,36.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,715.0,2.9,4.2,4.4,Cash,-1
2024-03-19,21:39:42,"""CNR8098132""",Cancelled by Driver,"""CID7739414""",Go Mini,Kashmere Gate ISBT,Botanical Garden,9.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-02,17:25:57,"""CNR9896085""",Cancelled by Driver,"""CID9004587""",Premier Sedan,Kirti Nagar,India Gate,7.2,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-14,06:05:05,"""CNR4482660""",Completed,"""CID2982919""",eBike,Moti Nagar,Govindpuri,7.6,18.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,90.0,48.37,4.3,4.3,UPI,-1
2024-06-13,06:58:08,"""CNR7242169""",Completed,"""CID7312310""",Auto,Panipat,Uttam Nagar,3.3,28.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,446.0,28.39,4.1,4.3,UPI,-1
2024-10-21,08:17:12,"""CNR6671841""",Cancelled by Driver,"""CID3344752""",Go Sedan,ITO,IGNOU Road,11.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-05,17:55:48,"""CNR5336939""",Cancelled by Customer,"""CID3401641""",Auto,Netaji Subhash Place,Subhash Chowk,19.4,0.0,1.0,Driver is not moving towards pickup location,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-25,22:02:52,"""CNR8040531""",Completed,"""CID2273432""",Premier Sedan,Dilshad Garden,Huda City Centre,3.5,28.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,442.0,38.08,4.6,4.3,UPI,-1
2024-12-14,05:56:35,"""CNR9865716""",Cancelled by Driver,"""CID6715338""",Premier Sedan,Shastri Nagar,Mandi House,10.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-24,19:47:49,"""CNR3964440""",Completed,"""CID7475906""",eBike,Rohini,Ghaziabad,4.6,29.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,273.0,17.69,4.5,4.3,Debit Card,-1
2024-04-10,19:34:42,"""CNR4292047""",Cancelled by Customer,"""CID6231624""",Premier Sedan,Mehrauli,Karol Bagh,14.9,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-25,22:36:52,"""CNR6365489""",Completed,"""CID3501019""",Go Sedan,Hauz Khas,Subhash Chowk,6.5,28.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,259.0,43.76,4.3,3.2,Cash,-1
2024-02-13,16:52:43,"""CNR4473580""",Completed,"""CID2631813""",Go Mini,Gwal Pahari,Mundka,13.8,41.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,254.0,30.64,4.1,5.0,UPI,-1
2024-02-01,08:55:35,"""CNR2880210""",No Driver Found,"""CID3114449""",Go Mini,Model Town,Rohini,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-14,18:35:37,"""CNR7233421""",Cancelled by Driver,"""CID3457622""",Go Sedan,Noida Film City,IMT Manesar,9.6,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-12,06:32:09,"""CNR9477522""",Incomplete,"""CID8517099""",Auto,Meerut,Kashmere Gate,4.2,18.8,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,450.0,18.88,0.0,0.0,Cash,-1
2024-07-25,06:40:47,"""CNR6625525""",Cancelled by Driver,"""CID6122870""",Premier Sedan,Shastri Nagar,Netaji Subhash Place,7.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-05,15:26:14,"""CNR4287704""",Completed,"""CID1045705""",Go Mini,Azadpur,Jasola,14.3,17.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,510.0,7.5,4.9,4.3,UPI,-1
2024-12-03,17:16:22,"""CNR5326251""",Cancelled by Driver,"""CID6030137""",Uber XL,Sushant Lok,Pragati Maidan,8.7,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-18,10:53:02,"""CNR4373377""",Completed,"""CID2659436""",Bike,Rohini,Kadarpur,13.1,35.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,927.0,10.11,4.3,5.0,Credit Card,-1
2024-01-13,11:20:15,"""CNR2006161""",Completed,"""CID8894268""",eBike,Sohna Road,Anand Vihar,4.6,42.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,604.0,24.94,3.4,4.3,Uber Wallet,-1
2024-06-14,11:33:45,"""CNR9441878""",Completed,"""CID4115501""",Uber XL,Cyber Hub,Gurgaon Sector 29,6.2,23.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,641.0,27.01,4.4,4.3,Cash,-1
2024-12-20,06:39:52,"""CNR6384551""",Completed,"""CID1515607""",Go Sedan,Tagore Garden,Peeragarhi,3.2,40.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,425.0,13.55,4.3,4.8,Debit Card,-1
2024-03-22,16:32:31,"""CNR7735907""",Cancelled by Customer,"""CID3348982""",Premier Sedan,Ashram,Golf Course Road,10.8,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
